"item_id","item_name","media_type","date_created","date_modified","file","description","rendered_flag","labeled_flag","html5_flag","flag1","flag2"
3202,"Heart0194","still","2013-01-10 11:33:49","2013-01-10 11:34:40","Heart0194-Perfusion-Fixed-Right-Atrium-Coronary-Sinus-Ostium","A view of the coronary sinus ostium from the right atrium.  Off the image to the top left is the posterior leaflet of the tricuspid valve.",0,1,0,0,0
3203,"Heart0194","still","2013-01-10 11:33:49","2013-01-10 11:34:40","Heart0194-Perfusion-Fixed-Right-Atrium-Crista-Terminalis","A view of the right atrial appendage from the right atrium.  The crista terminalis is present in the top of the image.  The pectinate muscles lining the inside of the appendage are also quite prominent in the center of the image.",0,1,0,0,0
3204,"Heart0194","still","2013-01-10 11:33:49","2013-01-10 11:34:40","Heart0194-Perfusion-Fixed-Right-Atrium-Inferior-Vena-Cava-Ostium","The IVC (inferior vena cava) is sewn shut in this picture.  The coronary sinus ostium is in the top left of the image.",0,1,0,0,0
3206,"Heart0194","still","2013-01-10 11:33:49","2013-01-10 11:34:40","Heart0194-Perfusion-Fixed-Right-Atrium-Triangle-of-Koch","The posterior leaflet of the tricuspid valve may be seen in the upper left, the coronary sinus ostium is near the center of the image, and the tendon of Todaro is visible in the bottom left of the image.  The posterior leaflet, the tendon of Todaro, and the coronary sinus ostium define the corners of the triangle of Koch.",0,1,0,0,0
3207,"Heart0194","still","2013-01-10 11:33:49","2013-01-10 11:34:40","Heart0194-Perfusion-Fixed-Right-Atrium-Tricuspid-Valve","The tricuspid valve as seen from the right atrium.  The posterior leaflet is on the bottom left, the septal leaflet is on the top, and the anterior leaflet is on the right of the image.",0,1,0,0,0
3208,"Heart0194-Anterior","still","2013-01-10 11:33:49","2013-01-10 11:34:40","Heart0194-Perfusion-Fixed-Right-Ventricle-Anterior-Papillary-Muscle","The anterior papillary muscles connected to the anterior leaflet of the tricuspid valve by the chordae tendineae may be seen in this image.",0,1,0,0,0
3209,"Heart0194-Posterior","still","2013-01-10 11:33:49","2013-01-10 11:34:40","Heart0194-Perfusion-Fixed-Right-Ventricle-Posterior-Papillary-Muscle","The posterior papillary muscle may be seen in the center of the image.  The posterior leaflet of the tricuspid valve is on the left and the chordae tendineae connecting the leaflet and the papillary muscle may also be seen here.",0,1,0,0,0
3210,"Heart0194-Septal","still","2013-01-10 11:33:49","2013-01-10 11:34:40","Heart0194-Perfusion-Fixed-Right-Ventricle-Septal-Papillary-Muscle","The septal papillary muscle of the tricuspid vale may be seen in the upper right.  The chordae tendineae connecting the papillary muscle to the valve leaflets are also present.",0,1,0,0,0
3211,"Heart0069","video","2013-03-05 10:21:32","2013-03-05 10:24:53","Heart0069-3D-Modeling-Cardiac-Veins","This is a heart with no known cardiac conditions. The ALV is the only vein absent in this heart. The connection between the PLV, PVLV, and PIV is shown. The AIV has 9 branches, the LLV has no branches, the PLV has 8 branches, the PVLV has 4 branches, and the PIV has 9 branches. See the Heart Database for further data.",1,0,1,0,0
3212,"Heart0071","video","2013-03-05 10:21:33","2013-03-05 10:24:53","Heart0071-3D-Modeling-Cardiac-Veins","This heart has a history of unrelated cardiac conditions, including coronary artery disease. All of the veins are present. The AIV has 5 branches, the ALV has no branches, the LLV has 2 branches, the PLV has 3 branches, the PVLV has no branches, and the PIV has 4 branches. See the Heart Database for further data.",1,0,1,0,0
3213,"Heart0089","video","2013-03-05 10:21:33","2013-03-05 10:24:53","Heart0089-3D-Modeling-Cardiac-Veins","This is a heart that has a history of hypertension as well as a history of atrial fibrillation and pulmonary fibrosis. Only the AIV, LLV, and PIV are present; the ALV, PLV, and PVLV are absent. The AIV has 21 branches, the LLV has 17 branches, and the PIV has 10 branches. This heart also shows the connection between the LLV and PIV. See the Heart Database for further data.",1,0,1,0,0
3214,"Heart0126","video","2013-03-05 10:21:33","2013-03-05 10:24:53","Heart0126-3D-Modeling-Cardiac-Veins","This is a heart with a history of hypertension. The PVLV, PLV, and ALV are absent in this heart; the AIV, LLV, and PIV are present. There are also 2 LLVs. The AIV has 6 branches, neither of the LLVs have any branches, and the PIV has 8 branches. See the Heart Database for further data.",1,0,1,0,0
3215,"Heart0134","video","2013-03-05 10:21:33","2013-03-05 10:24:53","Heart0134-3D-Modeling-Cardiac-Veins","This is a heart with a history of hypertension. All of the veins are present. The AIV has 31 branches, the ALV has 3 branches, the LLV has 16 branches, the PLV has 14 branches, the PVLV has 2 branches, and the PIV has 9 branches. See the Heart Database fur further data.",1,0,1,0,0
3216,"Heart0137","video","2013-03-05 10:21:33","2013-03-05 10:24:53","Heart0137-3D-Modeling-Cardiac-Veins","This heart is a heart with a history of hypertension. The ALV is the only vein that is absent; the AIV, LLV, PLV, PVLV, and PIV are all present. The AIV has 13 branches. There are 2 LLVs: one has 2 branches and the other has no branches. The PLV has 6 branches. The PVLV has no branches and is very small. The PIV has 4 branches. See the Heart Database for further data.",1,0,1,0,0
3217,"Heart0145","video","2013-03-05 10:21:33","2013-03-05 10:24:53","Heart0145-3D-Modeling-Cardiac-Veins","This is a heart with no available medical history. The PLV is the only heart that is absent; the AIV, ALV, LLV, PVLV, and PIV are all present. The AIV is connected to the LLV and PIV. The LLV is also connected to the PVLV. The AIV has 9 branches, the ALV has no branches, the LLV has 10 branches, the PVLV has 2 branches, and the PIV has 9 branches. See the Heart Database for further data.",1,0,1,0,0
3218,"Heart0147","video","2013-03-05 10:21:33","2013-03-05 10:24:53","Heart0147-3D-Modeling-Cardiac-Veins","This is a heart with unrelated heart conditions. All of the veins are present in this heart. The AIV and the PIV are connected. The AIV has 11 branches, the ALV has no branches, the LLV has 2 branches, the PLV has no branches, the PVLV has no branches, and the PIV has 14 branches. See the Heart Database for further data.",1,0,1,0,0
3219,"Heart0148","video","2013-03-05 10:21:33","2013-03-05 10:24:53","Heart0148-3D-Modeling-Cardiac-Veins","This is a heart with a history of hypertrophy. The AIV, LLV, and PIV are the only veins present in this heart; the ALV, PLV, and PVLV are absent. The AIV has 4 branches. There are 2 LLVs; both have 2 branches each. The PIV has 2 branches as well. See the Heart Database for further data.",1,0,1,0,0
3220,"Heart0149","video","2013-03-05 10:21:33","2013-03-05 10:24:53","Heart0149-3D-Modeling-Cardiac-Veins","This is a heart with no available medical history. All of the veins are present in this heart. The AIV has 12 branches. The ALV has no branches. There are 2 LLVs: one has no branches and the other has 16 branches. The PLV has 2 branches. The PVLV has 3 branches. The PIV has 7 branches. See the Heart Database for further data.",1,0,1,0,0
3221,"Heart0150","video","2013-03-05 10:21:33","2013-03-05 10:24:53","Heart0150-3D-Modeling-Cardiac-Veins","This is a heart with a history of hypertension. The AIV, LLV, PVLV, and PIV are present in this heart; the ALV and PLV are absent. The AIV is also connected to the PIV. The AIV has 8 branches. There are 2 LLVs: one has 2 branches and the other has no branches. There are also 2 PVLVs: one has 6 branches and the other has 2 branches. The PIV has 2 branches. See the Heart Database for further data.",1,0,1,0,0
3222,"Heart0151","video","2013-03-05 10:21:33","2013-03-05 10:24:53","Heart0151-3D-Modeling-Cardiac-Veins","This is a heart with no known cardiac conditions. The ALV is the only vein absent in this heart; the AIV, LLV, PLV, PVLV, and PIV are all present. The ALV has 19 branches. There are 3 LLVs: one has 8 branches, one has 2 branches, and the third has 3 branches. The PLV has 2 branches. The PVLV has 5 branches. The PIV has 2 branches. See the Heart Database for further data.",1,0,1,0,0
3223,"Heart0153","video","2013-03-05 10:21:33","2013-03-05 10:24:54","Heart0153-3D-Modeling-Cardiac-Veins","This is a heart with no known cardiac conditions. The PLV is the only vein absent in this heart; the AIV, ALV, LLV, PVLV, and PIV are all present. The PIV and LLV are also connected. The ALV has 9 branches, the ALV has 2 branches, the LLV has 9 branches, the PVLV has no branches, and the PIV has 15 branches with one branch connecting two of its branches together. See the Heart Database for further data.",1,0,1,0,0
3244,"Heart0268","video","2013-03-05 16:29:47","2013-11-15 15:52:54","Heart0268-Functional-Aorta-Aortic-Valve","A view of a semi-functioning aortic valve from above. The camera is located in the aorta.",0,1,1,0,0
3245,"Heart0268-Left","video","2013-03-05 16:29:47","2013-11-15 15:52:54","Heart0268-Functional-Aorta-Left-Coronary-Ostium","A view of the left coronary ostium. The camera is advanced to provide a close-up view of the ostium.",0,1,1,0,0
3246,"Heart0268-Right","video","2013-03-05 16:29:47","2013-11-15 15:52:54","Heart0268-Functional-Aorta-Right-Coronary-Ostium","A view of the right coronary ostium below the right coronary leaflet. The left leaflet is towards the right of the screen.",0,1,1,0,0
3247,"Heart0268","video","2013-03-05 16:29:47","2014-07-24 13:21:52","Heart0268-Functional-Left-Atrium-Fossa-Ovalis","A view of the foramen ovale from the left atrium. This specimen has a PFO, but it is not clearly seen from straight on.",0,1,1,0,0
3248,"Heart0268","video","2013-03-05 16:29:47","2013-11-15 15:52:54","Heart0268-Functional-Left-Atrium-Left-Atrial-Appendage","A view of the opening of the left atrial appendage. The mitral valve can been seen in the left side of the screen.",0,1,1,0,0
3249,"Heart0268","video","2013-03-05 16:29:47","2013-11-15 15:52:54","Heart0268-Functional-Left-Atrium-Mitral-Valve","A view of the mitral valve from the left atrium. The anterior leaflet is on the left and the posterior leaflet is on the right. When the valve opens, the camera light in the left ventricle can be seen.",0,1,1,0,0
3250,"Heart0268","video","2013-03-05 16:29:47","2013-11-15 15:52:54","Heart0268-Functional-Left-Atrium-Pulmonary-Vein-Ostia","A view of the right pulmonary vein ostia. The right inferior vein&apos;s cannula is protruding into the atrium. The right superior vein is to the upper left of the right inferior vein.",0,1,1,0,0
3251,"Heart0268-Anterior","video","2013-03-05 16:29:47","2013-11-15 15:52:54","Heart0268-Functional-Left-Ventricle-Anterior-Papillary-Muscle","A view of the left ventricular anterior papillary muscle from above. The posterior papillary is located towards the just beyond left of the screen.",0,1,1,0,0
3252,"Heart0268","video","2013-03-05 16:29:47","2013-11-15 15:52:54","Heart0268-Functional-Left-Ventricle-Aortic-Valve","A view of the aortic valve from below. The mitral valve is located to the right of the aortic valve.",0,1,1,0,0
3253,"Heart0268","video","2013-03-05 16:29:47","2013-11-15 15:52:54","Heart0268-Functional-Left-Ventricle-Apex","A view of the left ventricular apex. A good view of the ventricle&apos;s trabeculations and conduction bands. Towards the end of the clip, the camera is advanced to provide a close-up view.",0,1,1,0,0
3254,"Heart0268","video","2013-03-05 16:29:47","2013-11-15 15:52:54","Heart0268-Functional-Left-Ventricle-Free-Wall","A view of the left ventricular free wall. The posterior left of the mitral valve can be seen functioning on the right side of the screen.",0,1,1,0,0
3255,"Heart0268","video","2013-03-05 16:29:47","2013-11-15 15:52:54","Heart0268-Functional-Left-Ventricle-Mitral-Valve","A view of the mitral valve from the left ventricle The anterior leaflet is on the left next to the aortic valve and the posterior leaflet is on the right. When the valve opens, the camera light in the left atrium can be seen.",0,1,1,0,0
3256,"Heart0268-Posterior","video","2013-03-05 16:29:47","2013-11-15 15:52:54","Heart0268-Functional-Left-Ventricle-Posterior-Papillary-Muscle","A view of the left ventricular posterior papillary muscle from above. The anterior papillary is located just beyond the top right of the screen.",0,1,1,0,0
3257,"Heart0268","video","2013-03-05 16:29:47","2013-11-15 15:52:54","Heart0268-Functional-Left-Ventricle-Interventricular-Septum","A view of the left ventricular septal wall. White LV bands can be seen. Towards the end of the clip, the camera pans toward the aortic valve.",0,1,1,0,0
3258,"Heart0268","video","2013-03-05 16:29:47","2013-11-15 15:52:54","Heart0268-Functional-Pulmonary-Artery-Pulmonary-Valve","A close up view of a functional pulmonary valve. The camera is positioned in the pulmonary trunk.",0,1,1,0,0
3259,"Heart0268","video","2013-03-05 16:29:47","2013-11-15 15:52:55","Heart0268-Functional-Right-Atrium-Coronary-Sinus-Ostium","This video begins with a close-up of the coronary sinus ostium. A small venous valve can be seen on the left. As the camera backs up, the larger Thebesian valve can be seen in the foreground.",0,1,1,0,0
3260,"Heart0268","video","2013-03-05 16:29:47","2013-11-15 15:52:55","Heart0268-Functional-Right-Atrium-Crista-Terminalis","A view of the crista terminalis toward the bottom of the screen. The pectinate muscles can be seen above the crista terminalis.",0,1,1,0,0
3261,"Heart0268","video","2013-03-05 16:29:47","2013-11-15 15:52:55","Heart0268-Functional-Right-Atrium-Fossa-Ovalis","A view of the fossa ovalis. The clip ends with a close up of a pfo in the lower left of the screen.",0,1,1,0,0
3262,"Heart0268","video","2013-03-05 16:29:47","2013-11-15 15:52:55","Heart0268-Functional-Right-Atrium-Interatrial-Septum","A view of the interatrial septum. The tricuspid valve can be seen in the upper left. The fossa ovalis can be seen towards the lower right.",0,1,1,0,0
3263,"Heart0268","video","2013-03-05 16:29:47","2013-11-15 15:52:55","Heart0268-Functional-Right-Atrium-Right-Atrial-Appendage","A view of the right atrial appendage. External lights can be seen through the thin wall of the appendage.",0,1,1,0,0
3264,"Heart0268","video","2013-03-05 16:29:47","2013-11-15 15:52:55","Heart0268-Functional-Right-Atrium-Triangle-of-Koch","A view of the triangle of Koch. The tricupspid valve annulus defines one side of the triangle. The coronary sinus ostium at the lower right indicates a corner of the triangle.",0,1,1,0,0
3265,"Heart0268","video","2013-03-05 16:29:47","2013-11-15 15:52:55","Heart0268-Functional-Right-Atrium-Tricuspid-Valve","A view of a functioning tricuspid valve.  The septal leaflet is toward the top of the screen, the anterior leaflet is to the right of the screen, and the posterior leaflet is to the left of the screen. When the valve opens, you can see the septal papillary muscle within the right ventricle",0,1,1,0,0
3266,"Heart0268-Anterior-1","video","2013-03-05 16:29:47","2013-11-15 15:52:55","Heart0268-Functional-Right-Ventricle-Anterior-Papillary-Muscle-1","A close up view of the right ventricular anterior papillary muscle. The RVOT is to the left of the screen.",0,1,1,0,0
3267,"Heart0268-Anterior-2","video","2013-03-05 16:29:47","2013-11-15 15:52:55","Heart0268-Functional-Right-Ventricle-Anterior-Papillary-Muscle-2","The clip begins with a good view of the anterior papillary muscle in the right ventricle. The camera then pans to the connecting moderator band.",0,1,1,0,0
